Order Number,Pickup Point ID,SLS Tracking Number,3PL Tracking Number,Seller Name,Seller Phone,Create Time,Status,Shopee Order SN,Buyer Sort Code,Pickup Time,Pickup Driver,DC Receive Time,Assigned Time,Bulky Type,PickUp TaskNumber,Shop ID/DOP ID,ETA,pickup attempts,seller’s fault times,update history,Seller Sort Code,Seller Zipcode,State,City,Neighbor,Seller Address
BR256927580844N,389806204_003,BR256927580844N,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Coimbra,03/03/2025 11:06,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR252560309164M,389806204_003,BR252560309164M,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Parque Maria Helena,03/03/2025 10:57,MARCELO DELLA BELLA,03/03/2025 11:39,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR255359024377O,389806204_003,BR255359024377O,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim D abril,03/03/2025 10:56,MARCELO DELLA BELLA,03/03/2025 11:39,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR255812591413H,389806204_003,BR255812591413H,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Conjunto Habi. Teotonio,03/03/2025 10:59,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR259239578377H,389806204_003,BR259239578377H,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Presidente Dutra,05/03/2025 09:24,EVELYN DO NASCIMENTO GAMA NEPOMUCENO,05/03/2025 10:54,05/03/2025 03:14,N/A,PT202503051243W,389806204,02/03/2025 23:59,1,1,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR257249902722N,389806204_003,BR257249902722N,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Mazza,03/03/2025 11:01,MARCELO DELLA BELLA,03/03/2025 11:39,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR252884743346N,389806204_003,BR252884743346N,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Cruz das Almas,03/03/2025 10:57,MARCELO DELLA BELLA,03/03/2025 11:38,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR253694607690G,1027431950_001,BR253694607690G,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Novo Osasco,03/03/2025 11:00,MARCELO DELLA BELLA,03/03/2025 11:43,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR259206459047L,1027431950_001,BR259206459047L,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,São Pedro,03/03/2025 11:04,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR252880144709K,1027431950_001,BR252880144709K,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vale do Sol,03/03/2025 11:05,MARCELO DELLA BELLA,03/03/2025 11:43,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR254842094551O,1027431950_001,BR254842094551O,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila da Oportunidade,03/03/2025 11:05,MARCELO DELLA BELLA,03/03/2025 11:43,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR253916380525Q,1027431950_001,BR253916380525Q,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Sumarezinho,03/03/2025 11:00,MARCELO DELLA BELLA,03/03/2025 11:43,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR250767585094A,389806204_003,BR250767585094A,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Cerqueira César,03/03/2025 10:59,MARCELO DELLA BELLA,03/03/2025 11:43,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR255248324872B,389806204_003,BR255248324872B,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Fazenda da Juta,03/03/2025 10:56,MARCELO DELLA BELLA,03/03/2025 11:38,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR250765886307D,389806204_003,BR250765886307D,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Cidade Industrial Satélite,03/03/2025 10:56,MARCELO DELLA BELLA,03/03/2025 11:38,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR252755693101E,389806204_003,BR252755693101E,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Ema,03/03/2025 11:06,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR253735925897C,389806204_003,BR253735925897C,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Invernada,03/03/2025 11:05,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR257779081107G,389806204_003,BR257779081107G,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Cerqueira César,03/03/2025 10:56,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR253238402777D,389806204_003,BR253238402777D,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Penha,03/03/2025 10:56,MARCELO DELLA BELLA,03/03/2025 11:38,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR252643631284B,1027431950_001,BR252643631284B,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Ana Maria,03/03/2025 11:06,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR252199082301I,1027431950_001,BR252199082301I,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Lourdes (Zona Sul),03/03/2025 11:06,MARCELO DELLA BELLA,03/03/2025 11:41,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR251683598127F,1027431950_001,BR251683598127F,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Bussocaba,03/03/2025 11:04,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR254556411453L,389806204_003,BR254556411453L,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Parque santa madalena ,03/03/2025 11:02,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR257110231229R,389806204_003,BR257110231229R,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Maria Rosa,03/03/2025 10:58,MARCELO DELLA BELLA,03/03/2025 11:43,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR257254965891Q,389806204_003,BR257254965891Q,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Conjunto Habitacional Inácio Monteiro,03/03/2025 10:59,MARCELO DELLA BELLA,03/03/2025 11:43,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR258698630135O,389806204_003,BR258698630135O,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Piratininga,03/03/2025 10:58,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR258880979942Q,389806204_003,BR258880979942Q,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Harmonia,03/03/2025 10:57,MARCELO DELLA BELLA,03/03/2025 11:41,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR255271009749R,389806204_003,BR255271009749R,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Raposo Tavares,03/03/2025 11:04,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR256962190582A,389806204_003,BR256962190582A,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Casa Verde,03/03/2025 11:08,MARCELO DELLA BELLA,03/03/2025 11:37,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR253835550747M,1027431950_001,BR253835550747M,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Record,03/03/2025 11:04,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR252519496955U,1027431950_001,BR252519496955U,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Campestre,03/03/2025 11:00,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR253196728996S,1027431950_001,BR253196728996S,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Água Fria,03/03/2025 11:00,MARCELO DELLA BELLA,03/03/2025 11:43,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR255325742389O,1027431950_001,BR255325742389O,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Luz,03/03/2025 10:56,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR250214436966T,389806204_003,BR250214436966T,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Parque Santo Antônio,03/03/2025 11:00,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR252828324382X,389806204_003,BR252828324382X,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Barra Funda,03/03/2025 11:01,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR253254904697D,389806204_003,BR253254904697D,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Piratininga,03/03/2025 10:56,MARCELO DELLA BELLA,03/03/2025 11:39,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR254267857531G,389806204_003,BR254267857531G,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Mazzei,03/03/2025 10:55,MARCELO DELLA BELLA,03/03/2025 11:38,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR250457043286I,389806204_003,BR250457043286I,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Santa Cruz (Sacomã),03/03/2025 11:00,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR254578189768I,389806204_003,BR254578189768I,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Mariana,03/03/2025 11:00,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR257713874679J,389806204_003,BR257713874679J,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Parque Mandaqui,03/03/2025 10:55,MARCELO DELLA BELLA,03/03/2025 11:38,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR259620841755H,389806204_003,BR259620841755H,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Dalila,03/03/2025 10:56,MARCELO DELLA BELLA,03/03/2025 11:38,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR252725340258G,1027431950_001,BR252725340258G,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Arujá,03/03/2025 10:57,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR253435309833H,1027431950_001,BR253435309833H,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Catumbi,03/03/2025 10:59,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR251522406638F,1027431950_001,BR251522406638F,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Nhocune,03/03/2025 10:57,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR258405688329K,1073417513_001,BR258405688329K,,M&L da moda,5511919928888,02/03/2025 18:52,Canceled,250303JNFMY2JN,Limão,,,,06/03/2025 07:45,N/A,/,1073417513,02/03/2025 23:59,6,3,,Canindé,03032000,São Paulo,São Paulo,Canindé,"Avenida Vautier, 142A, Shopping Vauier"
BR254234885441G,389806204_003,BR254234885441G,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Matilde,03/03/2025 10:57,MARCELO DELLA BELLA,03/03/2025 11:38,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR257336778388D,389806204_003,BR257336778388D,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Barros,03/03/2025 10:58,MARCELO DELLA BELLA,03/03/2025 11:39,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR250051936024G,389806204_003,BR250051936024G,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Veloso,03/03/2025 10:58,MARCELO DELLA BELLA,03/03/2025 11:39,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR250083882237N,389806204_003,BR250083882237N,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Parque Arariba,03/03/2025 11:06,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR258338252670P,1073417513_001,BR258338252670P,,M&L da moda,5511919928888,02/03/2025 18:52,Canceled,250303JNFMY2JN,Vila Veloso,,,,06/03/2025 07:45,N/A,/,1073417513,02/03/2025 23:59,6,3,,Canindé,03032000,São Paulo,São Paulo,Canindé,"Avenida Vautier, 142A, Shopping Vauier"
BR256433891954O,1073417513_001,BR256433891954O,,M&L da moda,5511919928888,02/03/2025 18:52,Canceled,250303JNFMY2JN,Ipiranga,,,,06/03/2025 07:45,N/A,/,1073417513,02/03/2025 23:59,6,3,,Canindé,03032000,São Paulo,São Paulo,Canindé,"Avenida Vautier, 142A, Shopping Vauier"
BR257946248254P,1073417513_001,BR257946248254P,,M&L da moda,5511919928888,02/03/2025 18:52,Canceled,250303JNFMY2JN,Jardim Niteroi,,,,06/03/2025 07:45,N/A,/,1073417513,02/03/2025 23:59,6,3,,Canindé,03032000,São Paulo,São Paulo,Canindé,"Avenida Vautier, 142A, Shopping Vauier"
BR253354634481Q,1073417513_001,BR253354634481Q,,M&L da moda,5511919928888,02/03/2025 18:52,Canceled,250303JNFMY2JN,Lauzane Paulista,,,,06/03/2025 07:45,N/A,/,1073417513,02/03/2025 23:59,6,3,,Canindé,03032000,São Paulo,São Paulo,Canindé,"Avenida Vautier, 142A, Shopping Vauier"
BR252421463746K,389806204_003,BR252421463746K,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Rio Branco,03/03/2025 11:04,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR255299711049P,389806204_003,BR255299711049P,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Santa Terezinha,03/03/2025 10:58,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR250644958356O,389806204_003,BR250644958356O,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Parque Guarani,03/03/2025 11:02,MARCELO DELLA BELLA,03/03/2025 11:41,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR253603977089J,389806204_003,BR253603977089J,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Pery alto,03/03/2025 11:06,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR2550043572345,389806204_003,BR2550043572345,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Triana,03/03/2025 11:06,MARCELO DELLA BELLA,03/03/2025 11:41,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR255079326323H,389806204_003,BR255079326323H,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Quitaúna,03/03/2025 10:57,MARCELO DELLA BELLA,03/03/2025 11:39,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR259938568231D,389806204_003,BR259938568231D,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Maria Estela,03/03/2025 10:56,MARCELO DELLA BELLA,03/03/2025 11:38,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR251276555880G,389806204_003,BR251276555880G,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Medeiros,03/03/2025 11:05,MARCELO DELLA BELLA,03/03/2025 11:41,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR253829346376C,389806204_003,BR253829346376C,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Trianon,03/03/2025 11:04,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR2579584878596,1027431950_001,BR2579584878596,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Nossa Senhora de Fátima,03/03/2025 11:05,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
BR250453935369Q,389806204_003,BR250453935369Q,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila da Paz,03/03/2025 11:06,MARCELO DELLA BELLA,03/03/2025 11:43,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR257855093776L,389806204_003,BR257855093776L,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Chácara Inglesa,03/03/2025 10:59,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR252815914566Q,389806204_003,BR252815914566Q,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Parada Inglesa,03/03/2025 10:55,MARCELO DELLA BELLA,03/03/2025 11:38,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR253171363706P,389806204_003,BR253171363706P,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Praia,03/03/2025 11:05,MARCELO DELLA BELLA,03/03/2025 11:42,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR255710094619R,389806204_003,BR255710094619R,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Ipiranga,03/03/2025 10:56,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR255630379772N,389806204_003,BR255630379772N,,Z&D LINGERIE,5511968311111,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Jardim Brasília (Zona Leste),03/03/2025 10:58,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1W,389806204,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"R Rio Bonito, 1565"
BR258417852353O,1027431950_001,BR258417852353O,,OP Comercio,5511986755555,02/03/2025 18:52,Inbounded,250303JNFMY2JN,Vila Prudente,03/03/2025 10:57,MARCELO DELLA BELLA,03/03/2025 11:40,03/03/2025 10:53,N/A,PT2025030311R1V,1027431950,02/03/2025 23:59,0,0,,Brás,03023000,São Paulo,São Paulo,Brás,"Rua Rio Bonito, 1565"
