Order Number,Pickup Point ID,SLS Tracking Number,3PL Tracking Number,Seller Name,Seller Phone,Create Time,Status,Shopee Order SN,Buyer Sort Code,Pickup Time,Pickup Driver,DC Receive Time,Assigned Time,Bulky Type,PickUp TaskNumber,Shop ID/DOP ID,ETA,pickup attempts,seller’s fault times,update history,Seller Sort Code,Seller Zipcode,State,City,Neighbor,Seller Address
BR259162711048O,1008802369_001,BR259162711048O,,LOJA DA WEB,5511942481729,06/03/2025 11:05,Assigned,250306V22PSRNH,Parque Continental,,,,07/03/2025 03:01,N/A,/,1008802369,06/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR252767024953N,1008802369_001,BR252767024953N,,LOJA DA WEB,5511942481729,06/03/2025 11:03,Assigned,250306V22PSRNH,Jardim São Savério,,,,07/03/2025 03:01,N/A,/,1008802369,06/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR2508317665883,832036467_003,BR2508317665883,,RISESHOP_brasil,5511915822411,06/03/2025 11:02,Picked up,250306V22PSRNH,Vila Industrial,07/03/2025 09:33,André Luiz Fernandes,,07/03/2025 03:01,N/A,PT2025030713QBD,832036467,06/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA 06"
BR254600138317V,461633669_003,BR254600138317V,,MAX MO (Atacado & Varejo),5511984537583,06/03/2025 11:02,Assigned,250306V22PSRNH,Jardim São Luís,,,,07/03/2025 03:01,N/A,/,461633669,06/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR2510288054802,530370669_003,BR2510288054802,,FAST MO,5511982812817,06/03/2025 11:02,Picked up,250306V22PSRNH,Tucuruvi,07/03/2025 09:58,André Luiz Fernandes,,07/03/2025 03:01,N/A,PT2025030713QBF,530370669,06/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR256325428197D,832040275_003,BR256325428197D,,P&H  Oficial,5511915914778,06/03/2025 11:02,Inbounded,250306V22PSRNH,Jardim Piracuama,06/03/2025 12:31,Ademir chaves de morais junior,06/03/2025 13:31,06/03/2025 11:15,N/A,PT2025030613IQC,832040275,06/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA 05"
BR251886072165X,1057319316_001,BR251886072165X,,Magas Comercio de Utilidades,5511977966954,06/03/2025 11:01,Inbounded,250306V22PSRNH,Vila Guarani (Z Sul),06/03/2025 12:10,Thiago Aelson Sioji,06/03/2025 14:06,06/03/2025 11:25,N/A,PT2025030613IVL,1057319316,06/03/2025 23:59,0,0,,Parque Boturussu,03802010,São Paulo,São Paulo,Parque Boturussu,"Avenida Boturussu, 679, Apto 04"
BR259089308549K,1142052307_001,BR259089308549K,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:01,Inbounded,250306V22PSRNH,Casa Verde,06/03/2025 12:46,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR250899842467G,1142052307_001,BR250899842467G,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:01,Inbounded,250306V22PSRNH,Parque das Nações,06/03/2025 12:49,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR252277815190T,349256943_002,BR252277815190T,,<CHG^CHC>,5511983863666,06/03/2025 11:01,Inbounded,250306V22PSRNH,Aclimação,06/03/2025 11:40,JONAS DA SILVA SUNEGA,06/03/2025 12:21,,N/A,PT20250306135VS,349256943,06/03/2025 23:59,0,0,,Pari,03026000,São Paulo,São Paulo,Pari,"R Silva Teles, 956"
BR258965868227H,349256943_002,BR258965868227H,,<CHG^CHC>,5511983863666,06/03/2025 11:01,Inbounded,250306V22PSRNH,Continental,06/03/2025 11:40,JONAS DA SILVA SUNEGA,06/03/2025 12:20,,N/A,PT20250306135VS,349256943,06/03/2025 23:59,0,0,,Pari,03026000,São Paulo,São Paulo,Pari,"R Silva Teles, 956"
BR2581873557180,807581166_003,BR2581873557180,,REAL MO,5511985223888,06/03/2025 11:00,Inbounded,250306V22PSRNH,Planalto paulista,06/03/2025 12:15,Ademir chaves de morais junior,06/03/2025 13:39,06/03/2025 11:15,N/A,PT2025030613IQ3,807581166,06/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA 01"
BR253918902279V,1142052307_001,BR253918902279V,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Jardim São Nicolau,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:11,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2506869064391,1142052307_001,BR2506869064391,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Parque Boa Esperança,06/03/2025 12:36,VANESSA lapa,06/03/2025 14:11,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR256634177210A,1142052307_001,BR256634177210A,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Mooca,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR254905890849M,1142052307_001,BR254905890849M,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Fazenda da Juta,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR250783259027F,1142052307_001,BR250783259027F,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Jardim Colonial,06/03/2025 12:35,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR256018515147M,1142052307_001,BR256018515147M,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Pickup Retry,250306V22PSRNH,Ipiranga,,,,07/03/2025 04:51,N/A,/,1142052307,06/03/2025 23:59,2,2,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR259227490857U,1142052307_001,BR259227490857U,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Santo Amaro,06/03/2025 12:35,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR255254262197P,1142052307_001,BR255254262197P,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Barcelona,06/03/2025 12:35,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR252394067310O,1142052307_001,BR252394067310O,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Vila Independência,06/03/2025 12:45,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2569124365251,1142052307_001,BR2569124365251,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Jardim Leônidas Moreira,06/03/2025 12:46,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR253857782772V,428884227_001,BR253857782772V,,Ávila Acessórios,5511950557161,06/03/2025 11:00,Inbounded,250306V22PSRNH,Novo Osasco,06/03/2025 12:00,RODRIGO ALVES,06/03/2025 13:53,06/03/2025 11:00,N/A,PT2025030613II7,428884227,06/03/2025 23:59,0,0,,Vila Formosa,03362050,São Paulo,São Paulo,Vila Formosa,"R Aracê, 261"
BR252585611284H,428884227_001,BR252585611284H,,Ávila Acessórios,5511950557161,06/03/2025 11:00,Assigned to agency,250306V22PSRNH,Jardim Santo Expedito,,,,06/03/2025 11:00,N/A,/,428884227,06/03/2025 23:59,1,1,,Vila Formosa,03362050,São Paulo,São Paulo,Vila Formosa,"R Aracê, 261"
BR250259270756L,428884227_001,BR250259270756L,,Ávila Acessórios,5511950557161,06/03/2025 11:00,Inbounded,250306V22PSRNH,Parque Novo Oratório,06/03/2025 12:01,RODRIGO ALVES,06/03/2025 13:53,06/03/2025 11:00,N/A,PT2025030613II7,428884227,06/03/2025 23:59,0,0,,Vila Formosa,03362050,São Paulo,São Paulo,Vila Formosa,"R Aracê, 261"
BR258616630815U,428884227_001,BR258616630815U,,Ávila Acessórios,5511950557161,06/03/2025 11:00,Inbounded,250306V22PSRNH,Jardim Cumbica,06/03/2025 12:00,RODRIGO ALVES,06/03/2025 13:54,06/03/2025 11:00,N/A,PT2025030613II7,428884227,06/03/2025 23:59,0,0,,Vila Formosa,03362050,São Paulo,São Paulo,Vila Formosa,"R Aracê, 261"
BR251224662449W,1142052307_001,BR251224662449W,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Novo Osasco,06/03/2025 12:47,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2528723364610,1142052307_001,BR2528723364610,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Jardim Macedônia,06/03/2025 12:46,VANESSA lapa,06/03/2025 14:11,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR257388733334Z,1142052307_001,BR257388733334Z,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Jardim Arize,06/03/2025 12:43,VANESSA lapa,06/03/2025 14:11,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR258625432450Y,1142052307_001,BR258625432450Y,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Tatuapé,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR250945684434F,1142052307_001,BR250945684434F,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Votupoca,06/03/2025 12:35,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR250639939656S,1142052307_001,BR250639939656S,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Vila Santo Estéfano,06/03/2025 12:45,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR254681261374P,1142052307_001,BR254681261374P,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Chacara Santo Antonio,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2590775783584,1142052307_001,BR2590775783584,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Pickup Retry,250306V22PSRNH,Vila Guilherme,,,,07/03/2025 04:51,N/A,/,1142052307,06/03/2025 23:59,2,2,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR258931660842V,1142052307_001,BR258931660842V,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Pq independência,06/03/2025 12:42,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR254015803851M,1142052307_001,BR254015803851M,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Vila Mazzei,06/03/2025 12:44,VANESSA lapa,06/03/2025 14:11,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2562266748074,1142052307_001,BR2562266748074,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Jardim Monte Kemel,06/03/2025 12:47,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR259538845342Y,1142052307_001,BR259538845342Y,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Vila Augusta,06/03/2025 12:35,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR252250120028N,1142052307_001,BR252250120028N,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 11:00,Inbounded,250306V22PSRNH,Jardim Paulista,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:11,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR250529661428Y,1142052307_001,BR250529661428Y,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Alto de Santa Lúcia,06/03/2025 12:42,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR255171467474K,297182954_003,BR255171467474K,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Macedo,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:05,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR251625911374U,297182954_003,BR251625911374U,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim Germânia,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR257238860103S,1142052307_001,BR257238860103S,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Sacomã,06/03/2025 12:42,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR252950164927Q,297182954_003,BR252950164927Q,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Vila Nova Conceição,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR250277660957O,297182954_003,BR250277660957O,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim Belval,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR256115828091S,297182954_003,BR256115828091S,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim Ana Estela,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR252087374192T,297182954_003,BR252087374192T,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Centro,06/03/2025 12:31,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR257698984124O,297182954_003,BR257698984124O,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim Marabá,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR256910057192V,297182954_003,BR256910057192V,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim Saint Moritz,06/03/2025 12:31,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR254233960573N,297182954_003,BR254233960573N,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Parque dos Bancários,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:05,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR250771566993T,297182954_003,BR250771566993T,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Rochdale,06/03/2025 12:31,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR254702282505S,297182954_003,BR254702282505S,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Campestre,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR254227955406W,297182954_003,BR254227955406W,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jaguaribe,06/03/2025 12:31,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR259239000765U,297182954_003,BR259239000765U,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Vila Inglesa,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR251554159877P,297182954_003,BR251554159877P,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Pinheiros,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR254374063288R,297182954_003,BR254374063288R,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim Santa Cecília,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR251253668497Z,297182954_003,BR251253668497Z,,RDMAKE,5511952797700,06/03/2025 10:59,Inbounded,250306V22PSRNH,Vila Talarico,06/03/2025 12:30,VITOR DA CUNHA,06/03/2025 13:04,,N/A,PT20250306135WF,297182954,06/03/2025 23:59,0,0,,Centro,01024100,São Paulo,São Paulo,Centro,"R da Cantareira, 777, Sala 21"
BR254409817296L,1142052307_001,BR254409817296L,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Taboão,06/03/2025 12:46,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR259808519778R,1142052307_001,BR259808519778R,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Munhoz Júnior,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR252773709663S,1142052307_001,BR252773709663S,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Cidade Dutra,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:11,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2534937757965,1142052307_001,BR2534937757965,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Vila Três Irmãos,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2545982488037,1142052307_001,BR2545982488037,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim das Palmas,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR259443157801C,1142052307_001,BR259443157801C,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Sumarezinho,06/03/2025 12:35,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR252963376988N,1142052307_001,BR252963376988N,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim Adriana,06/03/2025 12:46,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR253817088069J,1142052307_001,BR253817088069J,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Vila Boa Vista,06/03/2025 12:36,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR255544047457M,1142052307_001,BR255544047457M,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Cambuci,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:12,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2597328195470,1142052307_001,BR2597328195470,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Tucuruvi,06/03/2025 12:42,VANESSA lapa,06/03/2025 14:11,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2503272109920,1142052307_001,BR2503272109920,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Vila Palmeiras,06/03/2025 12:43,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2536812099983,1142052307_001,BR2536812099983,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim Graziela,06/03/2025 12:47,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR257813232377X,1142052307_001,BR257813232377X,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Vila dos Andrades,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR2529870913082,1142052307_001,BR2529870913082,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim Dom Bosco,06/03/2025 12:37,VANESSA lapa,06/03/2025 14:11,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
BR257448962206Q,1142052307_001,BR257448962206Q,,FENIX ELETRO COMERCIO LTDA,5511959960666,06/03/2025 10:59,Inbounded,250306V22PSRNH,Jardim Maristela,06/03/2025 12:41,VANESSA lapa,06/03/2025 14:13,,N/A,PT2025030613BRJ,1142052307,06/03/2025 23:59,0,0,,Brás,03045000,São Paulo,São Paulo,Brás,"Rua Visconde de Parnaíba, 353"
