Order Number,Pickup Point ID,SLS Tracking Number,3PL Tracking Number,Seller Name,Seller Phone,Create Time,Status,Shopee Order SN,Buyer Sort Code,Pickup Time,Pickup Driver,DC Receive Time,Assigned Time,Bulky Type,PickUp TaskNumber,Shop ID/DOP ID,ETA,pickup attempts,seller’s fault times,update history,Seller Sort Code,Seller Zipcode,State,City,Neighbor,Seller Address
BR2516386758274,832031799_004,BR2516386758274,,Vida Criativa ,5511916399169,04/03/2025 15:49,Inbounded,250304NFJHMKU2,Alphaville Centro Industrial,05/03/2025 10:02,Ademir chaves de morais junior,05/03/2025 10:57,05/03/2025 05:48,N/A,PT2025030512427,832031799,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA04"
BR255294945534H,530370669_003,BR255294945534H,,FAST MO,5511982812817,04/03/2025 15:48,Inbounded,250304NFJHMKU2,Bom Retiro,05/03/2025 09:18,EDSON PEREIRA,05/03/2025 11:29,05/03/2025 05:48,N/A,PT2025030512F1V,530370669,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR259276965657R,832040275_003,BR259276965657R,,P&H  Oficial,5511915914778,04/03/2025 15:46,Inbounded,250304NFJHMKU2,Jaguaré,05/03/2025 09:18,Ademir chaves de morais junior,05/03/2025 11:03,05/03/2025 05:48,N/A,PT2025030512428,832040275,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR250276903933V,989926234_003,BR250276903933V,,TIKO SHOP,5511915877777,04/03/2025 15:44,Canceled,250304NFJHMKU2,Jardim São Roberto,,,,05/03/2025 03:14,N/A,/,989926234,04/03/2025 23:59,2,1,,Bom Retiro,01128020,São Paulo,São Paulo,Bom Retiro,"Rua Mamoré, 180"
BR253756396424X,1246544695,BR253756396424X,,AHC.br,5511912368166,04/03/2025 15:43,Inbounded,250304NFJHMKU2,Cipava,05/03/2025 09:37,Ademir chaves de morais junior,05/03/2025 11:08,05/03/2025 05:48,N/A,PT202503051242L,1246544695,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA14"
BR254415730801A,461633669_003,BR254415730801A,,MAX MO (Atacado & Varejo),5511984537583,04/03/2025 15:43,Inbounded,250304NFJHMKU2,Jardim Iva,05/03/2025 09:22,Ademir chaves de morais junior,05/03/2025 11:07,05/03/2025 05:48,N/A,PT202503051242E,461633669,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR256928035714Y,1007379684_003,BR256928035714Y,,NEW WORD MAGAZINE,5511937781681,04/03/2025 15:42,Inbounded,250304NFJHMKU2,Casa Verde Alta,05/03/2025 08:34,Ademir chaves de morais junior,05/03/2025 10:58,05/03/2025 05:48,N/A,PT2025030512429,1007379684,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA12"
BR2543292836327,832040275_003,BR2543292836327,,P&H  Oficial,5511915914778,04/03/2025 15:42,Inbounded,250304NFJHMKU2,Jd Vermelhao,05/03/2025 09:59,Ademir chaves de morais junior,05/03/2025 10:58,05/03/2025 05:48,N/A,PT2025030512428,832040275,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR253228415635W,1388946535,BR253228415635W,,House Core,5511990044181,04/03/2025 15:42,Inbounded,250304NFJHMKU2,Jardim Santa Terezinha,05/03/2025 12:19,Valtemir rosa da rocha,05/03/2025 14:02,05/03/2025 03:14,N/A,PT202503051245I,1388946535,04/03/2025 23:59,1,1,,Jardim Presidente Dutra,07170150,São Paulo,Guarulhos,Jardim Presidente Dutra,"Avenida Carmela Dutra, 180, G31/32/33"
BR250665287072N,330130080_002,BR250665287072N,,LiLi tendência,5511977712888,04/03/2025 15:42,Inbounded,250304NFJHMKU2,Conjunto Habitacional Padre,05/03/2025 12:43,MURILO MORENO,05/03/2025 13:40,05/03/2025 03:14,N/A,PT2025030512457,330130080,04/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR255805272845P,279362291_002,BR255805272845P,,Trevo Eletrônicos,5511958887888,04/03/2025 15:42,Inbounded,250304NFJHMKU2,Jardim Regina,05/03/2025 08:46,Vinicius Meneses do nascimento,05/03/2025 10:24,05/03/2025 03:14,N/A,PT202503051241Q,279362291,04/03/2025 23:59,0,0,,Luz,01106010,São Paulo,São Paulo,Luz,"Rua Alfredo Maia, 406, Funcionamos as 10hr a 17hr"
BR254599542564W,279362291_002,BR254599542564W,,Trevo Eletrônicos,5511958887888,04/03/2025 15:42,Inbounded,250304NFJHMKU2,Jardim Nossa Senhora do Carmo,05/03/2025 08:50,Vinicius Meneses do nascimento,05/03/2025 10:30,05/03/2025 03:14,N/A,PT202503051241Q,279362291,04/03/2025 23:59,0,0,,Luz,01106010,São Paulo,São Paulo,Luz,"Rua Alfredo Maia, 406, Funcionamos as 10hr a 17hr"
BR258608959426Q,279362291_002,BR258608959426Q,,Trevo Eletrônicos,5511958887888,04/03/2025 15:42,Inbounded,250304NFJHMKU2,Santa Maria,05/03/2025 08:46,Vinicius Meneses do nascimento,05/03/2025 10:22,05/03/2025 03:14,N/A,PT202503051241Q,279362291,04/03/2025 23:59,0,0,,Luz,01106010,São Paulo,São Paulo,Luz,"Rua Alfredo Maia, 406, Funcionamos as 10hr a 17hr"
BR250848275211P,717127904_002,BR250848275211P,,BK Eletrônicos,5511947489878,04/03/2025 15:42,Inbounded,250304NFJHMKU2,Vila Guarani (Z Sul),05/03/2025 12:17,VITOR DA CUNHA,05/03/2025 13:02,05/03/2025 03:14,N/A,PT202503051245R,717127904,04/03/2025 23:59,1,1,,Luz,01105010,São Paulo,São Paulo,Luz,"Rua Dutra Rodrigues, 43"
BR253287214601O,372797694_003,BR253287214601O,,Festejando25,5511993113853,04/03/2025 15:42,Inbounded,250304NFJHMKU2,Vila Guiomar,05/03/2025 11:57,HENRIQUE AMEOMO,05/03/2025 12:48,05/03/2025 07:55,N/A,PT2025030512434,372797694,04/03/2025 23:59,1,1,,Vila Formosa,03416000,São Paulo,São Paulo,Vila Formosa,"Rua Pretória, 1406, Loja Festejando25"
BR258754933110U,284862329_005,BR258754933110U,,Lojas Gupar,551129899450,04/03/2025 15:41,Canceled,250304NFJHMKU2,Parque Taboão,,,,05/03/2025 08:34,N/A,/,284862329,04/03/2025 23:59,2,1,,Jardim Japão,02132120,São Paulo,São Paulo,Jardim Japão,"R Yamato, 389, Empresa"
BR2552607364039,569114904_002,BR2552607364039,,BEST MO,5511983993320,04/03/2025 15:41,Inbounded,250304NFJHMKU2,Jardim Monte Alegre,05/03/2025 09:01,Ademir chaves de morais junior,05/03/2025 10:59,05/03/2025 05:48,N/A,PT202503051242H,569114904,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR257295304007M,807597901_003,BR257295304007M,,BIG MO,5511986187622,04/03/2025 15:41,Inbounded,250304NFJHMKU2,Jardim Brasil (Zona Norte),05/03/2025 09:28,Ademir chaves de morais junior,05/03/2025 11:06,05/03/2025 05:48,N/A,PT202503051242F,807597901,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA02"
BR2549133360524,386229377_002,BR2549133360524,,Livraria Cordeiro,5511947872160,04/03/2025 15:41,Inbounded,250304NFJHMKU2,Lavras,05/03/2025 12:15,ADILSON KAUAN DE LIMA BOMFIM,05/03/2025 13:15,05/03/2025 07:58,N/A,PT2025030512430,386229377,04/03/2025 23:59,1,1,,Vila Frugoli,03674030,São Paulo,São Paulo,Vila Frugoli,"R Olímpio Guilherme, 263"
BR256960207972C,1007379684_003,BR256960207972C,,NEW WORD MAGAZINE,5511937781681,04/03/2025 15:40,Inbounded,250304NFJHMKU2,Parque Colonial,05/03/2025 09:49,EDSON PEREIRA,05/03/2025 11:32,05/03/2025 05:48,N/A,PT2025030512F1W,1007379684,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA12"
BR257516005688E,1007379684_003,BR257516005688E,,NEW WORD MAGAZINE,5511937781681,04/03/2025 15:38,Inbounded,250304NFJHMKU2,Jardim DAbril,05/03/2025 09:06,Ademir chaves de morais junior,05/03/2025 10:59,05/03/2025 05:48,N/A,PT2025030512429,1007379684,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA12"
BR2548951214855,1007375842_001,BR2548951214855,,1000 Coisas Variedades,5511942631700,04/03/2025 15:38,Inbounded,250304NFJHMKU2,Jardim Norma,05/03/2025 08:33,Ademir chaves de morais junior,05/03/2025 10:58,05/03/2025 05:48,N/A,PT202503051242G,1007375842,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA11"
BR255843501923Y,727203359_003,BR255843501923Y,,Airam Curve,5511959053192,04/03/2025 15:37,Inbounded,250304NFJHMKU2,Jardim Alfredo Soncini,05/03/2025 09:02,Thiago Moreira Barreto,05/03/2025 10:40,05/03/2025 07:58,N/A,PT2025030512G0H,727203359,04/03/2025 23:59,0,0,,Penha de França,03638030,São Paulo,São Paulo,Penha de França,"Rua Maria Emília, 175, casa amarela"
BR252027245893H,279362291_002,BR252027245893H,,Trevo Eletrônicos,5511958887888,04/03/2025 15:37,Inbounded,250304NFJHMKU2,Vila Amélia,05/03/2025 08:52,Vinicius Meneses do nascimento,05/03/2025 10:27,05/03/2025 03:14,N/A,PT202503051241Q,279362291,04/03/2025 23:59,0,0,,Luz,01106010,São Paulo,São Paulo,Luz,"Rua Alfredo Maia, 406, Funcionamos as 10hr a 17hr"
BR250918483239T,1007379684_003,BR250918483239T,,NEW WORD MAGAZINE,5511937781681,04/03/2025 15:37,Inbounded,250304NFJHMKU2,Vila Alzira,05/03/2025 11:49,Ademir chaves de morais junior,05/03/2025 13:00,05/03/2025 05:48,N/A,PT2025030512M65,1007379684,04/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA12"
BR252302503078V,1008802369_001,BR252302503078V,,LOJA DA WEB,5511942481729,04/03/2025 15:36,Inbounded,250304NFJHMKU2,Barcelona,05/03/2025 11:59,Ademir chaves de morais junior,05/03/2025 12:59,05/03/2025 05:48,N/A,PT2025030512M6E,1008802369,04/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR255172236340X,807597901_003,BR255172236340X,,BIG MO,5511986187622,04/03/2025 15:35,Inbounded,250304NFJHMKU2,Santa Paula,05/03/2025 11:51,Ademir chaves de morais junior,05/03/2025 13:00,05/03/2025 05:48,N/A,PT2025030512M60,807597901,04/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA02"
BR256971400087U,1003085235_004,BR256971400087U,,INFINITY COMERCIO DE VARIEDADES,5511944438579,04/03/2025 15:34,Inbounded,250304NFJHMKU2,Santo Amaro,05/03/2025 09:04,EDSON PEREIRA,05/03/2025 11:23,05/03/2025 05:48,N/A,PT2025030512F1S,1003085235,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA09"
BR259919964652V,569114904_002,BR259919964652V,,BEST MO,5511983993320,04/03/2025 15:33,Inbounded,250304NFJHMKU2,Quinta da Paineira,05/03/2025 09:27,Ademir chaves de morais junior,05/03/2025 11:05,05/03/2025 05:48,N/A,PT202503051242H,569114904,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR2571712456529,1008802369_001,BR2571712456529,,LOJA DA WEB,5511942481729,04/03/2025 15:33,Inbounded,250304NFJHMKU2,Conjunto Residencial,05/03/2025 09:39,Ademir chaves de morais junior,05/03/2025 11:05,05/03/2025 05:48,N/A,PT202503051242I,1008802369,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR2510106678991,569114904_002,BR2510106678991,,BEST MO,5511983993320,04/03/2025 15:33,Inbounded,250304NFJHMKU2,Vila Santa Inês,05/03/2025 10:00,Ademir chaves de morais junior,05/03/2025 10:58,05/03/2025 05:48,N/A,PT202503051242H,569114904,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR259961590557Y,1003085235_004,BR259961590557Y,,INFINITY COMERCIO DE VARIEDADES,5511944438579,04/03/2025 15:33,Inbounded,250304NFJHMKU2,Rudge Ramos,05/03/2025 09:56,Ademir chaves de morais junior,05/03/2025 11:06,05/03/2025 05:48,N/A,PT202503051242K,1003085235,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA09"
BR2590507776944,1008802369_001,BR2590507776944,,LOJA DA WEB,5511942481729,04/03/2025 15:32,Inbounded,250304NFJHMKU2,Jardim Santa Lídia,05/03/2025 11:51,Ademir chaves de morais junior,05/03/2025 13:00,05/03/2025 05:48,N/A,PT2025030512M6E,1008802369,04/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR254794790917E,297548407_002,BR254794790917E,,COLORFUL ROSA,5511987660999,04/03/2025 15:32,Inbounded,250304NFJHMKU2,Vila isolina,05/03/2025 09:25,MARCELO DELLA BELLA,05/03/2025 09:53,05/03/2025 08:44,N/A,PT2025030512IM9,297548407,04/03/2025 23:59,0,0,,Canindé,03031010,São Paulo,São Paulo,Canindé,"R Vitor Hugo, 53, 2ºANDAR"
BR250665033220I,330130080_002,BR250665033220I,,LiLi tendência,5511977712888,04/03/2025 15:32,Inbounded,250304NFJHMKU2,Jardim Peri,05/03/2025 12:25,MURILO MORENO,05/03/2025 13:43,05/03/2025 03:14,N/A,PT2025030512457,330130080,04/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR259302162921C,330130080_002,BR259302162921C,,LiLi tendência,5511977712888,04/03/2025 15:32,Inbounded,250304NFJHMKU2,Água Branca,05/03/2025 12:45,MURILO MORENO,05/03/2025 13:38,05/03/2025 03:14,N/A,PT2025030512457,330130080,04/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR2519065211985,1003731394_001,BR2519065211985,,TUDO TOP UTILIDADES,5511997814959,04/03/2025 15:32,Inbounded,250304NFJHMKU2,Loteamento Reserva Raposo,05/03/2025 09:54,Ademir chaves de morais junior,05/03/2025 11:02,05/03/2025 05:48,N/A,PT202503051242B,1003731394,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA10"
BR2545702439051,372797694_003,BR2545702439051,,Festejando25,5511993113853,04/03/2025 15:32,Inbounded,250304NFJHMKU2,Conceição,05/03/2025 12:00,HENRIQUE AMEOMO,05/03/2025 12:49,05/03/2025 07:55,N/A,PT2025030512434,372797694,04/03/2025 23:59,1,1,,Vila Formosa,03416000,São Paulo,São Paulo,Vila Formosa,"Rua Pretória, 1406, Loja Festejando25"
BR2565668889905,832031799_004,BR2565668889905,,Vida Criativa ,5511916399169,04/03/2025 15:32,Inbounded,250304NFJHMKU2,Jardim Paulistano (Zona Norte),05/03/2025 09:08,Ademir chaves de morais junior,05/03/2025 11:01,05/03/2025 05:48,N/A,PT2025030512427,832031799,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA04"
BR2509732262678,989926234_003,BR2509732262678,,TIKO SHOP,5511915877777,04/03/2025 15:31,Inbounded,250304NFJHMKU2,Jardim Vista Linda,05/03/2025 09:54,Saulo oliveira Barbosa,05/03/2025 10:45,05/03/2025 03:14,N/A,PT202503051241Y,989926234,04/03/2025 23:59,0,0,,Bom Retiro,01128020,São Paulo,São Paulo,Bom Retiro,"Rua Mamoré, 180"
BR253640885176M,530370669_003,BR253640885176M,,FAST MO,5511982812817,04/03/2025 15:30,Inbounded,250304NFJHMKU2,Jardim Itapema,05/03/2025 09:44,EDSON PEREIRA,05/03/2025 11:31,05/03/2025 05:48,N/A,PT2025030512F1V,530370669,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR259622866784Z,461633669_003,BR259622866784Z,,MAX MO (Atacado & Varejo),5511984537583,04/03/2025 15:30,Inbounded,250304NFJHMKU2,Ayrosa,05/03/2025 09:57,EDSON PEREIRA,05/03/2025 11:31,05/03/2025 05:48,N/A,PT2025030512F20,461633669,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR2534003973103,832040275_003,BR2534003973103,,P&H  Oficial,5511915914778,04/03/2025 15:29,Inbounded,250304NFJHMKU2,Vila Azevedo,05/03/2025 08:36,Ademir chaves de morais junior,05/03/2025 10:57,05/03/2025 05:48,N/A,PT2025030512428,832040275,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR2581064238690,461633669_003,BR2581064238690,,MAX MO (Atacado & Varejo),5511984537583,04/03/2025 15:29,Inbounded,250304NFJHMKU2,Jardim planalto,05/03/2025 09:05,EDSON PEREIRA,05/03/2025 11:24,05/03/2025 05:48,N/A,PT2025030512F20,461633669,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR2576895087994,284862329_005,BR2576895087994,,Lojas Gupar,551129899450,04/03/2025 15:28,Canceled,250304NFJHMKU2,Americanópolis,,,,05/03/2025 08:34,N/A,/,284862329,04/03/2025 23:59,2,1,,Jardim Japão,02132120,São Paulo,São Paulo,Jardim Japão,"R Yamato, 389, Empresa"
BR257563176678G,330130080_002,BR257563176678G,,LiLi tendência,5511977712888,04/03/2025 15:27,Inbounded,250304NFJHMKU2,Parque São Lucas,05/03/2025 12:40,MURILO MORENO,05/03/2025 13:40,05/03/2025 03:14,N/A,PT2025030512457,330130080,04/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR251636874956A,832040275_003,BR251636874956A,,P&H  Oficial,5511915914778,04/03/2025 15:27,Inbounded,250304NFJHMKU2,Jardim Salete,05/03/2025 09:25,EDSON PEREIRA,05/03/2025 11:27,05/03/2025 05:48,N/A,PT2025030512F1Z,832040275,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR250661538608U,832040275_003,BR250661538608U,,P&H  Oficial,5511915914778,04/03/2025 15:27,Inbounded,250304NFJHMKU2,Vila Renato (Zona Leste),05/03/2025 09:59,Ademir chaves de morais junior,05/03/2025 10:58,05/03/2025 05:48,N/A,PT2025030512428,832040275,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR2517304631011,807581166_003,BR2517304631011,,REAL MO,5511985223888,04/03/2025 15:26,Inbounded,250304NFJHMKU2,Jardim Nordeste,05/03/2025 08:33,Ademir chaves de morais junior,05/03/2025 10:56,05/03/2025 05:48,N/A,PT2025030512426,807581166,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA01"
BR257082866069Z,284862329_005,BR257082866069Z,,Lojas Gupar,551129899450,04/03/2025 15:23,Canceled,250304NFJHMKU2,Jardim Regina Alice,,,,05/03/2025 08:34,N/A,/,284862329,04/03/2025 23:59,2,1,,Jardim Japão,02132120,São Paulo,São Paulo,Jardim Japão,"R Yamato, 389, Empresa"
BR255913330475S,1388946535,BR255913330475S,,House Core,5511990044181,04/03/2025 15:22,Inbounded,250304NFJHMKU2,Jardim São José (Artur Alvim),05/03/2025 12:22,Valtemir rosa da rocha,05/03/2025 13:56,05/03/2025 03:14,N/A,PT202503051245I,1388946535,04/03/2025 23:59,1,1,,Jardim Presidente Dutra,07170150,São Paulo,Guarulhos,Jardim Presidente Dutra,"Avenida Carmela Dutra, 180, G31/32/33"
BR2583920112486,1388946535,BR2583920112486,,House Core,5511990044181,04/03/2025 15:22,Inbounded,250304NFJHMKU2,Centro,05/03/2025 12:21,Valtemir rosa da rocha,05/03/2025 14:00,05/03/2025 03:14,N/A,PT202503051245I,1388946535,04/03/2025 23:59,1,1,,Jardim Presidente Dutra,07170150,São Paulo,Guarulhos,Jardim Presidente Dutra,"Avenida Carmela Dutra, 180, G31/32/33"
BR2540127070658,1007379684_003,BR2540127070658,,NEW WORD MAGAZINE,5511937781681,04/03/2025 15:20,Inbounded,250304NFJHMKU2,Jardim Egle,05/03/2025 08:42,Ademir chaves de morais junior,05/03/2025 10:55,05/03/2025 05:48,N/A,PT2025030512429,1007379684,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA12"
BR255731256145Y,832036467_003,BR255731256145Y,,RISESHOP_brasil,5511915822411,04/03/2025 15:19,Inbounded,250304NFJHMKU2,Jardim São Gabriel,05/03/2025 09:20,Ademir chaves de morais junior,05/03/2025 11:04,05/03/2025 05:48,N/A,PT202503051242C,832036467,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA06"
BR2581326416332,832031799_004,BR2581326416332,,Vida Criativa ,5511916399169,04/03/2025 15:17,Inbounded,250304NFJHMKU2,Vila Portuguesa,05/03/2025 09:59,Ademir chaves de morais junior,05/03/2025 10:58,05/03/2025 05:48,N/A,PT2025030512427,832031799,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA04"
BR255402049088G,330130080_002,BR255402049088G,,LiLi tendência,5511977712888,04/03/2025 15:17,Inbounded,250304NFJHMKU2,Jardim Popular,05/03/2025 12:34,MURILO MORENO,05/03/2025 13:41,05/03/2025 03:14,N/A,PT2025030512457,330130080,04/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR259528615263U,1085236305_002,BR259528615263U,,Angel Home,5511982675397,04/03/2025 15:17,Inbounded,250304NFJHMKU2,Jardim Helena,05/03/2025 09:29,ANDERSON VICENTE OLDANI,05/03/2025 10:33,05/03/2025 07:55,N/A,PT2025030512FXX,1085236305,04/03/2025 23:59,0,0,,Chácara Belenzinho,03377000,São Paulo,São Paulo,Chácara Belenzinho,"Avenida Renata, 693, SALAO COMERCIAL"
BR252885439566R,279362291_002,BR252885439566R,,Trevo Eletrônicos,5511958887888,04/03/2025 15:17,Inbounded,250304NFJHMKU2,Ipiranga,05/03/2025 08:46,Vinicius Meneses do nascimento,05/03/2025 10:29,05/03/2025 03:14,N/A,PT202503051241Q,279362291,04/03/2025 23:59,0,0,,Luz,01106010,São Paulo,São Paulo,Luz,"Rua Alfredo Maia, 406, Funcionamos as 10hr a 17hr"
BR251609765453O,461633669_003,BR251609765453O,,MAX MO (Atacado & Varejo),5511984537583,04/03/2025 15:15,Inbounded,250304NFJHMKU2,Vila Alzira,05/03/2025 09:35,Ademir chaves de morais junior,05/03/2025 11:09,05/03/2025 05:48,N/A,PT202503051242E,461633669,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR256117863823W,832036467_003,BR256117863823W,,RISESHOP_brasil,5511915822411,04/03/2025 15:13,Inbounded,250304NFJHMKU2,Belenzinho,05/03/2025 08:41,Ademir chaves de morais junior,05/03/2025 10:57,05/03/2025 05:48,N/A,PT202503051242C,832036467,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA06"
BR2549820772498,807597901_003,BR2549820772498,,BIG MO,5511986187622,04/03/2025 15:12,Inbounded,250304NFJHMKU2,Inácio monteiro,05/03/2025 11:54,Ademir chaves de morais junior,05/03/2025 12:59,05/03/2025 05:48,N/A,PT2025030512M60,807597901,04/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA02"
BR258169022249S,481902588_003,BR258169022249S,,Femme Fashion ,5511998007756,04/03/2025 15:12,Inbounded,250304NFJHMKU2,Vila Olivina,05/03/2025 11:46,Rogério Do Nascimento Rangel,05/03/2025 12:48,05/03/2025 03:14,N/A,PT2025030512MXK,481902588,04/03/2025 23:59,1,1,,Prosperidade,09550470,São Paulo,São Caetano do Sul,Prosperidade,"Rua Garça, 104"
BR256611029491E,461633669_003,BR256611029491E,,MAX MO (Atacado & Varejo),5511984537583,04/03/2025 15:12,Inbounded,250304NFJHMKU2,Jardim São José (Artur Alvim),05/03/2025 08:41,Ademir chaves de morais junior,05/03/2025 10:56,05/03/2025 05:48,N/A,PT202503051242E,461633669,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR2537712143699,284862329_005,BR2537712143699,,Lojas Gupar,551129899450,04/03/2025 15:12,Canceled,250304NFJHMKU2,Parque Continental I,,,,05/03/2025 08:34,N/A,/,284862329,04/03/2025 23:59,2,1,,Jardim Japão,02132120,São Paulo,São Paulo,Jardim Japão,"R Yamato, 389, Empresa"
BR2588957710890,330130080_002,BR2588957710890,,LiLi tendência,5511977712888,04/03/2025 15:12,Inbounded,250304NFJHMKU2,Limão,05/03/2025 12:30,MURILO MORENO,05/03/2025 13:43,05/03/2025 03:14,N/A,PT2025030512457,330130080,04/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR258934119654N,386229377_002,BR258934119654N,,Livraria Cordeiro,5511947872160,04/03/2025 15:12,Inbounded,250304NFJHMKU2,Conj R. Sitio oratorio,05/03/2025 12:15,ADILSON KAUAN DE LIMA BOMFIM,05/03/2025 13:15,05/03/2025 07:58,N/A,PT2025030512430,386229377,04/03/2025 23:59,1,1,,Vila Frugoli,03674030,São Paulo,São Paulo,Vila Frugoli,"R Olímpio Guilherme, 263"
BR258202452371R,530370669_003,BR258202452371R,,FAST MO,5511982812817,04/03/2025 15:11,Inbounded,250304NFJHMKU2,Parque das Nações,05/03/2025 09:42,Ademir chaves de morais junior,05/03/2025 11:05,05/03/2025 05:48,N/A,PT2025030512425,530370669,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR251204127217U,832040275_003,BR251204127217U,,P&H  Oficial,5511915914778,04/03/2025 15:11,Inbounded,250304NFJHMKU2,Higienópolis,05/03/2025 10:05,EDSON PEREIRA,05/03/2025 11:22,05/03/2025 05:48,N/A,PT2025030512F1Z,832040275,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR2564976798051,832040275_003,BR2564976798051,,P&H  Oficial,5511915914778,04/03/2025 15:10,Inbounded,250304NFJHMKU2,Jardim Ana Maria,05/03/2025 09:27,EDSON PEREIRA,05/03/2025 11:28,05/03/2025 05:48,N/A,PT2025030512F1Z,832040275,04/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
